date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:57:46	10645/10645	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jun%202022%2006:57:10%20GMT	https://ordainit.com/html/insef/assets/img/team/team-details-certi-3.jpg	C:/Users/user/Desktop/insurance/ordainit.com/html/insef/assets/img/team/team-details-certi-3.jpg	(from https://ordainit.com/html/insef/team-details.html)
13:57:46	11326/11326	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jun%202022%2006:57:10%20GMT	https://ordainit.com/html/insef/assets/img/team/team-details-certi-2.jpg	C:/Users/user/Desktop/insurance/ordainit.com/html/insef/assets/img/team/team-details-certi-2.jpg	(from https://ordainit.com/html/insef/team-details.html)
13:57:46	6234/6234	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jun%202022%2006:57:10%20GMT	https://ordainit.com/html/insef/assets/img/team/team-details-certi-1.jpg	C:/Users/user/Desktop/insurance/ordainit.com/html/insef/assets/img/team/team-details-certi-1.jpg	(from https://ordainit.com/html/insef/team-details.html)
13:57:47	108930/108930	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Nov%202022%2009:31:18%20GMT	https://ordainit.com/html/insef/assets/img/breadcurmb/breadcurmb-2.jpg	C:/Users/user/Desktop/insurance/ordainit.com/html/insef/assets/img/breadcurmb/breadcurmb-2.jpg	(from https://ordainit.com/html/insef/404.html)
13:57:47	42732/42732	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Nov%202022%2009:59:10%20GMT	https://ordainit.com/html/insef/assets/img/error/error-bg.jpg	C:/Users/user/Desktop/insurance/ordainit.com/html/insef/assets/img/error/error-bg.jpg	(from https://ordainit.com/html/insef/404.html)
13:57:47	74143/74143	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Nov%202022%2009:38:24%20GMT	https://ordainit.com/html/insef/assets/img/error/error.png	C:/Users/user/Desktop/insurance/ordainit.com/html/insef/assets/img/error/error.png	(from https://ordainit.com/html/insef/404.html)
13:57:48	72739/72739	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Nov%202022%2007:51:20%20GMT	https://ordainit.com/html/insef/assets/img/blog/blog-details-1.jpg	C:/Users/user/Desktop/insurance/ordainit.com/html/insef/assets/img/blog/blog-details-1.jpg	(from https://ordainit.com/html/insef/blog-details.html)
13:57:48	51075/51075	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Nov%202022%2007:52:02%20GMT	https://ordainit.com/html/insef/assets/img/blog/blog-details-2.jpg	C:/Users/user/Desktop/insurance/ordainit.com/html/insef/assets/img/blog/blog-details-2.jpg	(from https://ordainit.com/html/insef/blog-details.html)
13:57:48	48283/48283	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Sep%202022%2016:16:12%20GMT	https://ordainit.com/html/insef/assets/img/blog/blog-details-3.jpg	C:/Users/user/Desktop/insurance/ordainit.com/html/insef/assets/img/blog/blog-details-3.jpg	(from https://ordainit.com/html/insef/blog-details.html)
13:57:49	22208/22208	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Sep%202022%2016:16:12%20GMT	https://ordainit.com/html/insef/assets/img/blog/blog-2-2.jpg	C:/Users/user/Desktop/insurance/ordainit.com/html/insef/assets/img/blog/blog-2-2.jpg	(from https://ordainit.com/html/insef/blog.html)
13:57:49	23956/23956	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Sep%202022%2016:16:12%20GMT	https://ordainit.com/html/insef/assets/img/blog/blog-2-3.jpg	C:/Users/user/Desktop/insurance/ordainit.com/html/insef/assets/img/blog/blog-2-3.jpg	(from https://ordainit.com/html/insef/blog.html)
13:57:49	6520/6520	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Sep%202022%2016:16:12%20GMT	https://ordainit.com/html/insef/assets/img/blog/blog-details-sm-3.jpg	C:/Users/user/Desktop/insurance/ordainit.com/html/insef/assets/img/blog/blog-details-sm-3.jpg	(from https://ordainit.com/html/insef/blog.html)
13:57:49	44729/44729	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Sep%202022%2016:16:12%20GMT	https://ordainit.com/html/insef/assets/img/blog/blog-detailss-4.jpg	C:/Users/user/Desktop/insurance/ordainit.com/html/insef/assets/img/blog/blog-detailss-4.jpg	(from https://ordainit.com/html/insef/blog.html)
